doc,artifact_type,artifact_id,status,method,detail,format_only_difference,content_hash
supplementary.docx,paragraph,Two endgame guards share a single absolute-scale signal: the,PASS_FORMAT_DIFF,alnum-split-containment,paragraph verbatim in two contiguous runs,page-break/float interleaves PDF extraction mid-paragraph,6ea910730838
supplementary.docx,paragraph,The NLPSR population schedule carries a minimum-size floor g,PASS,alnum-containment,,,18e07f6b07aa
supplementary.docx,paragraph,"All CEC2017, CEC2011 and CEC2013 values in the main paper an",PASS,alnum-containment,,,d6b3046dac0a
supplementary.docx,paragraph,The derived statistical artifacts behind every table and fig,PASS,alnum-containment,,,be2decf12827
supplementary.docx,paragraph,Seeded stochastic analyses are themselves reproducible: the ,PASS,alnum-containment,,,09ed9e4545fd
supplementary.docx,paragraph,The software state itself is attested rather than asserted. ,PASS,alnum-containment,,,d2144d80ad11
supplementary.docx,paragraph,"Two pipeline rules govern what may be cited. First, the prom",PASS,alnum-containment,,,d7e013d86f56
supplementary.docx,paragraph,"Second, the strict-source rule: per-run quantities may be re",PASS,alnum-containment,,,342cbba37c01
supplementary.docx,paragraph,"No missing value was ever imputed, and no measured quantity ",PASS,alnum-containment,,,d6eb3c5151b8
supplementary.docx,paragraph,One provenance qualification is restated from the main paper,PASS,alnum-containment,,,a8d79a0ec105
supplementary.docx,paragraph,This section reports the component-level study that the main,PASS,alnum-containment,,,8abc3715e815
supplementary.docx,paragraph,The study removes one scaffold component at a time from the ,PASS,alnum-containment,,,a90ff77380ab
supplementary.docx,paragraph,All seven cells share one frozen protocol: CEC2017 with the ,PASS,alnum-containment,,,60a83cec5a72
supplementary.docx,paragraph,The interaction-structure memory is disabled (interaction_gr,PASS,alnum-containment,,,a327667b8f06
supplementary.docx,paragraph,"Two documented couplings qualify the cells. First, disabling",PASS,alnum-containment,,,0d7ee5421bac
supplementary.docx,paragraph,"Per dimension, the seven cells are ranked over the common 29",PASS,alnum-containment,,,26043b1b3780
supplementary.docx,paragraph,Each delta is a conditional remove-one contribution: the eff,PASS,alnum-containment,,,5fc81ba231c2
supplementary.docx,paragraph,"Across the four dimensions, only four of the twenty-four (ce",PASS,alnum-containment,,,a8915b31d921
supplementary.docx,paragraph,ACE is the low-dimensional backbone: the dominant and only H,PASS,alnum-containment,,,6b96ce2abbd3
supplementary.docx,paragraph,NLPSR is the mid/upper-tier population backbone: the largest,PASS,alnum-containment,,,86ed9aba8413
supplementary.docx,paragraph,Local search is the most consistent mid/upper-tier contribut,PASS,alnum-containment,,,056944a42d8c
supplementary.docx,paragraph,BSE yields a positive delta at every dimension (+0.48 to +1.,PASS,alnum-containment,,,0e7145141d28
supplementary.docx,paragraph,Linkage and the archive are aggregate rank-neutral or sign-m,PASS,alnum-containment,,,4e20a2ee16a3
supplementary.docx,paragraph,At D=100 the Friedman omnibus signal is weakest (p=3.5×10−2),PASS,alnum-containment,,,6785b9c2ce0e
supplementary.docx,paragraph,"The scaffold study is bounded on five axes, restated so that",PASS,alnum-containment,,,4ff5d8193f8a
supplementary.docx,paragraph,The direct contribution of the interaction-structure memory ,PASS,alnum-containment,,,30c9739b5865
supplementary.docx,paragraph,Two findings are consistent across both tiers of the primary,PASS,alnum-containment,,,d3ca88d56068
supplementary.docx,paragraph,The direct isolation above (Table A25) returns a null for th,PASS,alnum-containment,,,cbfab215b910
supplementary.docx,paragraph,No class shows a benefit that survives even a nominal sign t,PASS,alnum-containment,,,51d31cac4fec
supplementary.docx,paragraph,A post-freeze code audit identified two implementation defec,PASS,alnum-containment,,,8e8fc4031952
supplementary.docx,paragraph,The interaction graph ships compiled (numba) kernels alongsi,PASS_FORMAT_DIFF,alnum-window-coverage-ci,coverage=0.87; case-insensitive=1.00,small-caps (\textsc) rendered as capitals in PDF only,fe8b3c6552c4
supplementary.docx,paragraph,"In the pre-fix binary, the eigenframe polish was invoked wit",PASS,alnum-containment,,,015e4a8670da
supplementary.docx,paragraph,"CEC2013LSGO is the large-scale suite of this study, reported",PASS,alnum-containment,,,91246be94ff4
supplementary.docx,paragraph,"Two evidential tiers apply, fixed by the pre-registered anal",PASS,alnum-containment,,,5e2935edbad2
supplementary.docx,paragraph,The CEC2013LSGO analysis in this paper is family-internal: i,PASS,alnum-containment,,,6420e6a61cc7
supplementary.docx,paragraph,DT-GSK runs the same hash-frozen configuration here as on th,PASS,alnum-containment,,,f17d5e279674
supplementary.docx,paragraph,The registered standing statement for this suite is quoted f,PASS,alnum-containment,,,d04cfd343984
supplementary.docx,paragraph,Table A28 reports the across-function Wilcoxon signed-rank l,PASS,alnum-containment,,,fc03848c10a8
supplementary.docx,paragraph,Table A29 reports the registered confirmatory layer: per-fun,PASS,alnum-containment,,,2020407f7609
supplementary.docx,paragraph,Table A30 reports the registered effect-size layer: run-leve,PASS,alnum-containment,,,30e11d49dd92
supplementary.docx,paragraph,Tables A31 and A32 report the five-statistic per-function re,PASS,alnum-containment,,,767e532f6119
supplementary.docx,paragraph,CEC2020 is reported as a pre-registered confirmatory suite: ,PASS,alnum-containment,,,49f260afcc01
supplementary.docx,paragraph,"AGSK was the runner-up of the CEC2020 competition [13], and ",PASS,alnum-containment,,,cd66727ea240
supplementary.docx,paragraph,Every inspection of CEC2020 data during the campaign is disc,PASS_FORMAT_DIFF,alnum-split-containment,paragraph verbatim in two contiguous runs,page-break/float interleaves PDF extraction mid-paragraph,bb6938d52147
supplementary.docx,paragraph,On AGSK’s strongest suite — the CEC2020 competition in which,PASS,alnum-containment,,,8d8eb7fa8280
supplementary.docx,paragraph,The descriptive aggregate behind that sentence is Table A33:,PASS,alnum-containment,,,0416ea3e79f4
supplementary.docx,paragraph,Table A34 reports the registered omnibus family per dimensio,PASS,alnum-containment,,,23291cdd091e
supplementary.docx,paragraph,The pre-committed power disclosure applies whether or not th,PASS,alnum-containment,,,15eb73e21a46
supplementary.docx,paragraph,"Two registered layers are reported, both Holm-corrected and ",PASS,alnum-containment,,,87e34c9e4145
supplementary.docx,paragraph,Table A37 reports the registered effect-size family: run-lev,PASS,alnum-containment,,,4321b58e9b9b
supplementary.docx,paragraph,All three registered robustness variants were computed. The ,PASS,alnum-containment,,,25c356a17eaf
supplementary.docx,paragraph,Tables A39–A42 report the five-statistic per-function record,PASS,alnum-containment,,,566097cd0ea6
supplementary.docx,citation_keys,18 distinct keys in 30 fields,PASS,set-equality vs canonical \cite inventory,,,3354cb7bef00
supplementary.docx,citation_numbers,30 CITATION fields,PASS,cached [n] recomputed from frozen .aux,,,
supplementary.docx,citation_pdf_render,30/30 cached strings found in PDF,PASS,squash-containment,,,
supplementary.docx,bibliography_inventory,18 entries,PASS,count vs frozen .aux/.bbl,expected 18,,
supplementary.docx,bibliography_entry,"[1] 1.  Awad, N.H.; Ali, M.Z.; Liang, J.J.; Qu, B.Y.; ",PASS,alnum-containment,,,405f09add714
supplementary.docx,bibliography_entry,"[2] 2.  Das, S.; Suganthan, P.N. Problem Definitions a",PASS,alnum-containment,,,c741117bc9bb
supplementary.docx,bibliography_entry,"[3] 3.  Liang, J.J.; Qu, B.Y.; Suganthan, P.N.; Hernán",PASS,alnum-containment,,,e498e8c40b6a
supplementary.docx,bibliography_entry,"[4] 4.  Yue, C.T.; Price, K.V.; Suganthan, P.N.; Liang",PASS,alnum-containment,,,13748daa6080
supplementary.docx,bibliography_entry,"[5] 5.  Li, X.; Tang, K.; Omidvar, M.N.; Yang, Z.; Qin",PASS,alnum-containment,,,07b22d55e2a1
supplementary.docx,bibliography_entry,"[6] 6.  Wilcoxon, F. Individual Comparisons by Ranking",PASS,alnum-containment,,,b204608fa073
supplementary.docx,bibliography_entry,"[7] 7.  Holm, S. A Simple Sequentially Rejective Multi",PASS,alnum-containment,,,3e025548b821
supplementary.docx,bibliography_entry,"[8] 8.  Friedman, M. The Use of Ranks to Avoid the Ass",PASS,alnum-containment,,,1085aea214b9
supplementary.docx,bibliography_entry,"[9] 9.  Demšar, J. Statistical Comparisons of Classifi",PASS,alnum-containment,,,120fb52ee419
supplementary.docx,bibliography_entry,"[10] 10.  Efron, B.; Tibshirani, R.J. An Introduction t",PASS,alnum-containment,,,6331cf7254c6
supplementary.docx,bibliography_entry,"[11] 11.  Mohamed, A.W.; Hadi, A.A.; Mohamed, A.K. Gain",PASS,alnum-containment,,,c1ca99f70103
supplementary.docx,bibliography_entry,"[12] 12.  Mohamed, A.W.; Hadi, A.A.; Mohamed, A.K.; Awa",PASS,alnum-containment,,,2ca8da5642b3
supplementary.docx,bibliography_entry,"[13] 13.  Mohamed, A.W.; Abutarboush, H.F.; Hadi, A.A.;",PASS,alnum-containment,,,47a62af1d4af
supplementary.docx,bibliography_entry,"[14] 14.  Bakır, H.; Duman, S.; Guvenc, U.; Kahraman, H",PASS,alnum-containment,,,edb2474087a2
supplementary.docx,bibliography_entry,"[15] 15.  Alfadli, N.M.; Oun, E.M.; Mohamed, A.W. Auto-",PASS,alnum-containment,,,8c7cf9291b33
supplementary.docx,bibliography_entry,"[16] 16.  Jawad, M.A.; Roshdy, H.S.M.; Mohamed, A.W. En",PASS,alnum-containment,,,52e0c694d0b5
supplementary.docx,bibliography_entry,"[17] 17.  Molina, D.; LaTorre, A.; Herrera, F. SHADE wi",PASS,alnum-containment,,,c4b01aea5b32
supplementary.docx,bibliography_entry,"[18] 18.  LaTorre, A.; Muelas, S.; Peña, J.M. Large Sca",PASS,alnum-containment,,,29d8ea31cb66
supplementary.docx,toc,Contents (native TOC field),PASS_FORMAT_DIFF,inventory,,TOC exists only in DOCX (update-on-open); PDF (MDPI submission layout) carries none,
supplementary.docx,heading_number_typography,N<tab>Title vs 'N. Title',PASS_FORMAT_DIFF,recorded convention,,Word heading tab after cached number; MDPI PDF uses 'N.',
supplementary.pdf,no_ablation_scan,extracted PDF text,PASS,token scan (supplement: S6 ablation admissible; release-block tokens forbidden; S6 must render),release_block=[] s6=rendered,,
